boosts,damageDealt,heals,killStreaks,longestKill,rideDistance,walkDistance,weaponsAcquired
5,127.5,1,1,30.09,0.0,4132.0,4
0,68.59,0,0,0.0,0.0,332.3,4
0,0.0,0,0,0.0,0.0,0.0,0
2,282.1,0,1,40.92,3211.0,1392.0,10
3,132.3,5,1,24.43,0.0,717.5,3
0,0.0,0,0,0.0,0.0,0.4,0
1,146.6,0,1,7.88,0.0,2143.0,2
0,113.0,1,1,11.48,0.0,307.3,4
0,0.0,0,0,0.0,0.0,683.1,1
4,80.35,13,1,8.86,6248.0,1982.0,7
0,0.0,0,0,0.0,0.0,0.0,1
0,100.0,0,1,5.78,0.0,121.5,2
0,0.0,0,0,0.0,0.0,44.16,0
0,0.0,0,0,0.0,0.0,640.8,4
0,0.0,0,0,0.0,0.0,0.0,0
1,0.0,0,0,0.0,1291.0,3444.0,3
0,0.0,0,0,0.0,0.0,0.0,3
0,0.0,0,0,0.0,0.0,69.3,2
3,250.4,4,1,7.83,0.0,1589.0,2
6,100.0,15,1,3.14,338.0,1733.0,3
0,117.9,0,1,2.31,0.0,360.6,4
0,123.9,0,1,25.58,0.0,1554.0,3
0,0.0,0,0,0.0,0.0,0.0,1
0,153.2,0,1,28.41,0.0,77.14,1
0,0.0,0,0,0.0,0.0,59.51,1
1,91.14,1,0,0.0,5810.0,1046.0,3
0,192.2,0,1,2.38,3488.0,1409.0,4
0,139.6,1,1,3.03,0.0,212.7,5
1,0.0,0,0,0.0,0.0,1146.0,5
0,22.29,0,0,0.0,0.0,209.0,4
0,200.0,0,2,21.29,464.2,1765.0,3
0,179.9,0,2,79.07,365.4,1458.0,1
1,277.4,0,1,95.12,0.0,2106.0,10
5,211.1,3,1,59.88,2071.0,2057.0,9
0,0.0,0,0,0.0,314.7,1253.0,5
1,161.6,0,1,6.02,3168.0,1354.0,6
2,0.0,0,0,0.0,0.0,2299.0,6
3,123.4,2,1,37.95,0.0,3029.0,4
0,40.64,0,0,0.0,0.0,173.3,1
0,39.37,0,1,3.09,0.0,76.51,2
0,0.0,0,0,0.0,0.0,31.87,1
0,113.2,0,1,6.51,0.0,552.2,4
7,91.78,0,0,0.0,0.0,1277.0,2
3,251.3,5,1,83.57,3185.0,3206.0,4
0,0.0,0,0,0.0,0.0,859.0,6
0,0.0,0,0,0.0,0.0,1798.0,4
0,94.08,0,0,0.0,0.0,29.02,1
0,0.0,0,0,0.0,1268.0,1534.0,3
0,53.63,0,0,0.0,2717.0,1240.0,4
5,221.0,1,1,56.13,0.0,1624.0,4
0,0.0,0,0,0.0,0.0,238.2,3
5,239.8,2,1,96.94,1235.0,2697.0,5
0,377.6,0,1,187.1,111.8,845.1,3
2,73.2,6,1,60.56,4617.0,1351.0,7
1,0.0,1,0,0.0,297.9,1294.0,5
0,0.0,0,0,0.0,0.0,64.29,3
0,0.0,0,0,0.0,0.0,886.5,4
0,0.0,0,0,0.0,0.0,541.9,1
0,26.46,0,0,0.0,0.0,80.9,1
0,0.0,0,0,0.0,0.0,123.3,3
0,28.08,0,0,0.0,0.0,154.0,1
10,407.1,8,1,90.58,0.0,2983.0,6
0,28.38,1,0,0.0,0.0,219.8,3
0,0.0,0,0,0.0,0.0,323.0,2
0,132.9,0,1,38.79,0.0,694.2,4
1,52.46,1,0,0.0,5172.0,1331.0,4
2,1001.0,1,1,110.8,857.3,2821.0,7
1,217.8,0,1,14.11,0.0,489.5,6
0,100.0,0,1,7.47,0.0,1138.0,2
0,0.0,0,0,0.0,0.0,4.85,1
0,0.0,0,0,0.0,0.0,105.3,1
0,0.0,0,0,0.0,0.0,0.0,0
0,66.99,0,0,0.0,0.0,453.0,3
0,111.5,0,1,54.93,4587.0,1066.0,4
1,65.78,0,0,0.0,0.0,321.2,2
0,0.0,0,0,0.0,0.0,15.92,0
0,128.8,0,1,5.69,0.0,41.01,2
0,100.0,0,1,3.37,0.0,65.86,3
0,194.6,0,1,4.62,0.0,1391.0,7
0,35.97,0,0,0.0,0.0,627.8,4
0,56.4,0,1,50.02,667.6,1930.0,6
0,68.04,0,0,0.0,0.0,15.45,0
1,266.9,1,1,15.7,0.0,661.8,2
0,0.0,0,0,0.0,0.0,0.0,4
3,200.0,1,1,15.9,0.0,954.1,13
0,0.0,0,0,0.0,0.0,687.3,5
1,100.0,0,1,36.56,1399.0,3052.0,5
1,388.2,1,1,93.06,0.0,1738.0,3
2,189.8,0,1,6.2,0.0,207.0,3
0,100.0,0,1,8.02,1735.0,2193.0,3
0,91.72,0,0,0.0,0.0,205.2,2
4,292.7,4,1,129.2,0.0,2482.0,5
0,39.87,0,0,0.0,0.0,3921.0,4
0,0.0,0,0,0.0,0.0,0.0,0
0,62.88,0,0,0.0,543.8,337.0,3
4,288.1,2,1,4.09,0.0,3259.0,11
0,175.7,0,1,67.14,0.0,1505.0,5
0,356.4,0,0,0.0,0.0,0.0,2
11,901.2,4,1,127.9,1745.0,3042.0,6
0,0.0,0,0,0.0,0.0,0.0,0
3,562.9,1,2,41.34,959.0,2181.0,6
2,186.1,0,1,14.4,1549.0,563.9,5
0,0.0,0,0,0.0,0.0,0.0,1
0,100.0,0,1,13.57,0.0,232.4,2
5,302.0,0,1,72.36,645.5,4508.0,4
0,50.31,0,0,0.0,0.0,1526.0,3
0,200.0,0,1,1.98,0.0,1148.0,2
0,0.0,0,0,0.0,0.0,0.0,0
5,463.4,6,1,104.7,0.0,1897.0,6
0,22.05,0,0,0.0,0.0,488.3,2
0,59.04,0,0,0.0,0.0,419.0,3
0,0.0,0,0,0.0,0.0,298.7,5
0,0.0,0,0,0.0,0.0,29.27,1
0,81.6,0,0,0.0,0.0,1780.0,4
0,0.0,0,0,0.0,0.0,327.7,3
0,0.0,0,0,0.0,0.0,228.7,4
1,100.0,0,1,47.94,0.0,1935.0,3
0,0.0,0,0,0.0,0.0,96.18,2
2,100.0,8,1,20.82,0.0,2481.0,5
0,189.6,1,1,27.49,0.0,1922.0,4
0,0.0,0,0,0.0,0.0,0.0,1
1,100.0,1,1,2.95,0.0,184.7,5
2,126.7,2,0,0.0,7742.0,2150.0,8
3,87.77,2,1,79.77,0.0,4483.0,5
0,0.0,0,0,0.0,0.0,12.3,1
0,96.84,0,0,0.0,0.0,651.8,3
0,0.0,1,0,0.0,0.0,1074.0,3
8,1009.0,1,2,114.0,0.0,3235.0,6
0,186.8,0,1,80.27,0.0,592.7,2
2,227.3,4,1,30.15,1669.0,1019.0,5
0,0.0,0,0,0.0,0.0,872.0,4
2,276.7,4,1,93.78,147.8,1893.0,3
0,0.0,0,0,0.0,0.0,11.44,2
0,28.66,0,0,0.0,0.0,1643.0,4
3,227.1,4,2,1.14,5205.0,2536.0,9
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,331.4,3
1,134.3,1,1,15.1,0.0,1461.0,6
0,100.0,0,1,13.81,0.0,1329.0,9
0,0.0,0,0,0.0,4005.0,268.7,2
3,105.7,2,1,100.2,1394.0,1758.0,5
0,0.0,0,0,0.0,0.0,7.33,2
5,193.1,11,1,5.98,0.0,3051.0,6
0,88.04,0,0,0.0,0.0,26.06,1
1,327.3,1,1,133.2,2080.0,1668.0,4
3,536.6,1,1,49.34,0.0,811.0,10
0,183.8,0,1,11.02,0.0,1059.0,3
0,525.8,1,1,24.05,0.0,243.4,5
5,371.7,6,1,93.45,0.0,2859.0,7
0,72.03,0,0,0.0,0.0,431.3,2
3,360.8,0,1,113.1,1245.0,2425.0,7
0,0.0,0,0,0.0,0.0,97.99,1
8,415.1,6,1,29.49,2950.0,2452.0,6
2,309.8,2,1,25.06,1254.0,1266.0,6
2,267.4,0,1,74.25,0.0,2064.0,7
0,0.0,0,0,0.0,0.0,45.17,1
0,0.0,0,0,0.0,0.0,0.0,0
5,0.0,10,0,0.0,1820.0,1850.0,5
0,28.08,0,0,0.0,0.0,157.2,3
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,84.66,2
0,0.0,0,0,0.0,0.0,269.9,2
2,356.7,7,1,164.1,0.0,1419.0,5
0,6.48,0,0,0.0,0.0,489.1,0
1,85.76,5,0,0.0,0.0,2617.0,5
0,0.0,0,0,0.0,0.0,200.2,3
0,100.0,0,1,7.1,0.0,777.1,5
3,100.0,0,1,4.4,894.5,443.0,4
0,0.0,0,0,0.0,0.0,81.78,1
1,159.5,3,1,8.54,0.0,850.7,8
3,168.1,8,0,0.0,5715.0,1097.0,7
0,0.0,0,0,0.0,0.0,14.93,1
0,149.1,0,0,0.0,0.0,0.0,3
1,197.1,6,1,38.66,0.0,1279.0,3
0,0.0,0,0,0.0,0.0,242.9,4
0,0.0,0,0,0.0,0.0,124.4,2
2,16.83,0,0,0.0,6404.0,1023.0,11
0,42.57,0,0,0.0,0.0,153.8,2
0,199.1,0,1,29.55,0.0,295.6,3
0,0.0,0,0,0.0,668.3,173.0,2
0,100.0,10,1,13.92,0.0,1098.0,4
0,0.0,0,0,0.0,0.0,0.0,0
2,0.0,0,0,0.0,0.0,922.9,9
2,293.2,0,1,14.45,0.0,2128.0,12
1,42.9,0,0,0.0,0.0,61.48,1
1,159.0,2,1,10.54,0.0,193.6,2
4,246.3,2,1,21.27,859.7,2084.0,10
0,23.22,0,0,0.0,0.0,723.5,3
0,0.0,0,0,0.0,0.0,119.8,3
0,0.0,0,0,0.0,0.0,10.23,1
1,343.4,2,2,36.13,0.0,675.4,4
0,0.0,0,0,0.0,0.0,582.1,2
0,0.0,0,0,0.0,0.0,1554.0,5
0,87.74,0,0,0.0,0.0,3799.0,5
0,0.0,0,0,0.0,0.0,1368.0,8
0,0.0,0,0,0.0,0.0,464.3,4
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,37.73,2
0,0.0,0,0,0.0,597.0,23.62,0
0,19.35,0,0,0.0,0.0,142.0,1
0,102.4,0,1,4.58,2049.0,887.7,3
3,100.0,1,1,5.52,0.0,797.7,5
2,0.0,0,0,0.0,0.0,210.7,2
0,181.0,1,1,14.35,0.0,2675.0,8
0,224.7,1,1,20.46,0.0,2463.0,6
0,83.6,0,0,0.0,0.0,2.31,0
0,375.0,0,2,86.43,4077.0,2585.0,7
0,79.86,0,0,0.0,0.0,110.8,1
0,19.35,0,0,0.0,0.0,503.3,4
0,25.8,0,0,0.0,0.0,926.9,9
5,115.5,8,0,0.0,1499.0,3218.0,5
2,243.9,0,2,47.57,0.0,3721.0,6
0,0.0,0,0,0.0,0.0,12.05,1
0,0.0,0,0,0.0,0.0,9.09,1
0,0.0,0,0,0.0,0.0,1227.0,5
1,228.4,1,1,11.06,0.0,1597.0,7
2,264.7,0,1,88.59,1048.0,1023.0,8
3,615.8,2,1,175.6,0.0,2034.0,4
0,100.0,0,1,18.63,0.0,115.4,1
0,100.0,0,1,4.4,0.0,1486.0,5
0,28.2,0,0,0.0,0.0,78.76,1
0,96.69,0,1,4.41,4553.0,1255.0,6
3,389.1,2,2,34.85,2170.0,2314.0,4
2,386.9,0,1,56.79,0.0,2492.0,7
0,0.0,0,0,0.0,0.0,0.0,1
0,100.0,0,1,7.71,0.0,227.0,2
2,100.0,2,1,0.0,1419.0,1475.0,5
0,0.0,0,0,0.0,0.0,1.99,1
1,97.9,0,1,16.87,0.0,1382.0,4
3,138.1,2,0,0.0,0.0,1134.0,5
3,569.5,7,1,88.39,0.0,2441.0,3
0,0.0,0,0,0.0,0.0,275.9,2
3,336.0,0,1,181.9,0.0,2462.0,5
2,82.01,4,1,16.55,7660.0,779.7,6
0,0.0,0,0,0.0,0.0,0.0,1
0,55.47,0,0,0.0,0.0,344.3,3
3,239.8,0,1,161.4,1612.0,479.4,4
0,926.9,0,0,0.0,0.0,0.0,5
0,209.3,0,1,16.0,0.0,2050.0,6
1,132.8,0,1,61.04,0.0,2119.0,4
0,70.83,2,0,0.0,0.0,774.2,3
0,0.0,0,0,0.0,0.0,107.4,2
0,0.0,1,0,0.0,0.0,1434.0,4
4,72.6,2,1,23.0,1647.0,2593.0,7
1,194.7,0,1,31.72,0.0,143.7,3
3,191.9,3,1,14.51,0.0,1996.0,11
1,140.7,0,1,32.37,0.0,1527.0,5
0,0.0,0,0,0.0,7528.0,364.9,2
1,269.1,1,1,14.95,0.0,179.4,5
0,100.0,0,1,24.75,0.0,763.3,2
0,200.0,0,1,28.98,0.0,571.2,3
1,195.6,1,1,3.4,0.0,416.4,8
2,221.4,6,1,162.2,1361.0,1122.0,4
0,100.0,0,1,32.42,0.0,2257.0,6
1,0.0,0,0,0.0,703.7,466.0,2
0,19.35,0,0,0.0,372.2,1461.0,5
0,32.68,0,0,0.0,0.0,231.8,2
0,0.0,0,0,0.0,0.0,686.2,1
0,0.0,0,0,0.0,0.0,0.0,2
0,0.0,0,0,0.0,0.0,99.31,3
0,100.0,0,1,2.13,0.0,131.9,2
1,88.2,0,0,0.0,0.0,218.3,3
0,0.0,0,0,0.0,0.0,162.3,2
0,91.14,0,0,0.0,0.0,368.8,4
0,0.0,0,0,0.0,0.0,10.31,1
3,202.0,9,1,12.62,5667.0,1825.0,8
1,200.0,1,1,9.83,0.0,253.3,4
0,0.0,0,0,0.0,1337.0,1045.0,3
0,0.0,0,0,0.0,0.0,7.52,1
0,0.0,0,0,0.0,0.0,34.3,0
0,13.0,0,0,0.0,0.0,0.0,6
0,64.8,0,0,0.0,0.0,13.58,0
1,79.16,0,0,0.0,0.0,474.1,3
2,174.5,1,1,23.01,0.0,1769.0,4
0,42.57,0,0,0.0,0.0,87.43,2
2,100.0,2,1,21.71,0.0,2214.0,5
1,658.6,1,1,111.1,0.0,2585.0,6
0,223.9,1,1,5.94,0.0,1347.0,6
1,2.22,1,1,41.62,0.0,440.6,5
0,0.0,0,0,0.0,0.0,0.0,1
1,490.2,0,1,51.01,0.0,2539.0,5
1,0.0,0,0,0.0,0.0,819.3,9
0,120.9,0,1,10.91,3192.0,3803.0,3
0,21.15,0,0,0.0,2857.0,1128.0,6
0,0.0,0,0,0.0,0.0,37.11,1
0,0.0,0,0,0.0,0.0,51.24,3
2,165.4,1,1,74.36,0.0,1051.0,6
0,100.0,0,1,5.28,0.0,23.29,1
0,0.0,0,0,0.0,0.0,2.44,1
1,0.0,0,0,0.0,2498.0,894.7,7
0,86.56,0,0,0.0,0.0,0.0,1
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,58.5,2
1,192.0,0,1,138.1,0.0,4023.0,6
1,265.8,1,1,18.77,0.0,457.0,4
2,62.29,1,0,0.0,45.36,3125.0,5
2,100.0,1,1,24.63,3569.0,1325.0,10
0,0.0,0,0,0.0,0.0,0.0,0
0,200.0,0,1,97.88,0.0,505.9,5
0,100.0,0,1,15.68,0.0,98.14,2
3,323.4,1,1,114.4,538.9,1334.0,3
0,0.0,0,0,0.0,0.0,1388.0,3
0,0.0,0,0,0.0,0.0,0.0,1
0,0.0,0,0,0.0,0.0,639.0,0
0,0.0,0,0,0.0,0.0,158.8,1
0,97.52,0,0,0.0,0.0,147.3,3
0,0.0,0,0,0.0,0.0,255.6,1
0,0.0,0,0,0.0,0.0,0.0,5
0,100.0,0,1,8.9,0.0,434.6,2
0,97.76,0,0,0.0,0.0,69.68,2
2,402.8,1,1,46.07,0.0,1004.0,7
3,500.0,2,1,51.97,0.0,1575.0,6
0,0.0,0,0,0.0,0.0,1504.0,3
0,200.0,0,2,6.26,0.0,719.9,3
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,497.7,1
0,100.4,0,1,295.3,345.2,1463.0,3
0,157.9,0,1,13.07,0.0,42.12,2
0,0.0,0,0,0.0,0.0,315.0,5
2,200.0,4,1,38.62,0.0,2332.0,4
0,25.38,0,0,0.0,357.7,186.6,2
0,22.05,0,0,0.0,0.0,995.7,7
2,217.9,3,1,34.51,6317.0,1924.0,5
0,166.2,0,1,4.24,3941.0,589.4,2
2,100.0,0,1,80.84,0.0,1466.0,4
0,107.4,0,2,7.85,0.0,104.2,2
2,269.8,1,1,22.01,0.0,1703.0,5
0,276.7,0,1,26.17,0.0,305.7,3
0,289.8,2,1,18.03,4125.0,1279.0,6
0,0.0,0,0,0.0,0.0,143.2,1
2,135.6,3,1,162.4,653.5,3775.0,5
2,154.8,1,1,57.8,0.0,3051.0,4
1,223.3,2,1,56.69,0.0,1079.0,2
0,61.92,0,0,0.0,0.0,495.0,4
2,155.4,1,1,28.88,0.0,1324.0,7
0,0.0,0,0,0.0,0.0,0.0,1
2,190.5,3,1,61.2,0.0,3125.0,5
0,110.0,0,0,0.0,0.0,68.48,3
0,5.0,1,0,0.0,133.8,3269.0,4
1,0.0,10,0,0.0,3313.0,1403.0,9
1,0.0,1,0,0.0,0.0,257.5,1
0,119.4,1,1,22.74,0.0,221.1,4
2,100.0,1,1,21.34,0.0,2631.0,3
2,100.0,3,1,2.92,0.0,1675.0,4
0,22.84,0,1,7.58,0.0,34.5,1
2,396.6,5,1,91.03,174.0,2136.0,6
8,1591.0,1,5,131.5,2930.0,2873.0,5
0,42.57,0,0,0.0,0.0,236.3,6
3,100.0,3,1,1.12,0.0,1374.0,4
0,0.0,0,0,0.0,0.0,0.0,6
0,0.0,0,0,0.0,0.0,52.49,1
2,179.9,9,1,4.07,0.0,1917.0,6
0,0.0,0,0,0.0,1667.0,629.6,2
0,0.0,0,0,0.0,0.0,17.61,1
4,100.0,1,1,2.87,0.0,1292.0,7
0,198.0,0,0,0.0,0.0,0.0,2
0,0.0,0,0,0.0,0.0,1090.0,10
1,375.8,12,1,267.0,342.5,2740.0,3
0,0.0,0,0,0.0,0.0,230.7,6
6,206.8,3,1,20.04,0.0,2570.0,4
0,262.2,0,1,21.65,1772.0,1203.0,2
0,0.0,0,0,0.0,0.0,323.3,1
0,0.0,0,0,0.0,0.0,386.4,5
0,118.3,0,0,0.0,0.0,572.2,4
0,0.0,0,0,0.0,0.0,2367.0,2
0,156.2,0,1,9.57,0.0,81.93,3
1,0.0,0,0,0.0,0.0,1106.0,4
0,100.0,0,1,3.92,0.0,50.21,2
3,36.02,2,0,0.0,341.7,1917.0,10
1,0.0,2,0,0.0,0.0,1949.0,9
0,98.03,0,0,0.0,0.0,12.47,1
2,43.86,0,0,0.0,0.0,1805.0,5
3,531.5,5,1,95.82,0.0,2612.0,4
1,218.6,0,1,12.05,0.0,414.7,6
0,0.0,0,0,0.0,902.3,1467.0,4
2,100.0,0,1,17.32,1500.0,1158.0,4
0,0.0,0,0,0.0,0.0,20.34,0
4,69.4,0,1,26.33,0.0,1889.0,4
0,0.0,0,0,0.0,0.0,0.0,0
0,139.7,0,1,9.4,0.0,1073.0,4
0,0.0,0,0,0.0,0.0,409.5,3
0,0.0,0,0,0.0,0.0,13.47,1
3,117.7,4,0,0.0,0.0,2139.0,5
0,0.0,0,0,0.0,0.0,245.6,4
0,189.1,0,1,0.67,0.0,552.0,3
1,175.9,0,1,33.29,5971.0,831.9,8
5,306.9,0,1,4.55,10160.0,1833.0,4
2,0.0,1,0,0.0,0.0,1340.0,4
0,43.0,0,0,0.0,0.0,11.91,1
1,0.0,0,0,0.0,0.0,1306.0,6
0,161.5,3,1,8.22,0.0,394.1,4
0,24.31,0,0,0.0,0.0,101.7,4
0,0.0,0,0,0.0,0.0,0.0,1
1,0.0,0,0,0.0,0.0,1156.0,5
7,94.8,1,1,41.35,4227.0,1932.0,6
1,200.0,0,1,112.2,6743.0,2655.0,6
0,0.0,0,0,0.0,0.0,95.34,2
1,163.5,1,1,24.42,0.0,2151.0,4
1,0.0,0,0,0.0,1515.0,3104.0,3
0,151.6,0,1,9.08,0.0,269.0,3
0,124.5,0,0,0.0,0.0,0.0,2
5,390.8,2,1,155.0,2059.0,2525.0,5
0,961.0,0,0,0.0,1235.0,906.1,1
5,400.0,2,1,30.14,0.0,816.4,4
1,100.0,0,1,5.11,0.0,568.0,5
0,0.0,0,0,0.0,0.0,9.06,1
4,187.1,2,1,89.79,4233.0,2929.0,5
2,443.0,4,2,92.11,0.0,1952.0,7
0,134.4,0,1,0.95,0.0,129.6,1
0,223.1,0,1,9.4,1514.0,431.4,2
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,68.01,1
0,0.0,0,0,0.0,0.0,148.7,3
0,100.0,0,1,28.89,0.0,131.6,3
0,0.0,0,0,0.0,0.0,231.1,2
0,100.0,0,1,29.15,0.0,95.26,5
0,59.14,0,1,45.21,0.0,260.2,2
0,0.0,0,0,0.0,0.0,0.0,0
0,83.24,0,0,0.0,499.2,1049.0,1
0,0.0,0,0,0.0,0.0,543.5,6
0,0.0,0,0,0.0,0.0,54.82,6
0,35.28,0,0,0.0,0.0,125.8,2
5,617.8,5,1,76.78,0.0,2374.0,8
2,100.0,5,1,3.7,326.9,1299.0,3
0,141.0,0,0,0.0,0.0,0.0,5
0,0.0,0,0,0.0,4279.0,915.9,6
2,11.66,7,0,0.0,3536.0,1398.0,5
0,0.0,0,0,0.0,0.0,118.5,4
0,0.0,0,0,0.0,0.0,680.9,3
0,80.53,0,0,0.0,0.0,93.52,2
0,0.0,0,0,0.0,0.0,72.35,2
0,0.0,0,0,0.0,0.0,139.1,3
0,70.73,0,0,0.0,0.0,269.2,2
0,297.0,0,0,0.0,0.0,0.0,2
5,300.0,1,1,105.6,0.0,4053.0,11
2,267.6,1,1,120.0,0.0,3008.0,7
0,14.4,0,0,0.0,0.0,12.27,1
0,90.75,0,0,0.0,0.0,0.0,6
1,0.0,1,0,0.0,0.0,2067.0,6
2,60.65,4,0,0.0,505.6,2608.0,6
4,351.8,8,1,87.83,77.67,2048.0,3
5,495.0,6,1,37.56,880.1,1978.0,4
1,26.45,3,0,0.0,0.0,774.8,5
8,347.6,0,1,44.13,159.8,2974.0,6
0,0.0,0,0,0.0,0.0,0.0,0
0,100.0,0,1,10.44,0.0,121.0,2
0,0.0,0,0,0.0,0.0,41.36,1
0,161.2,0,1,55.68,0.0,2681.0,5
0,0.0,0,0,0.0,2233.0,300.4,1
1,100.0,1,1,5.36,3684.0,1529.0,5
5,299.3,5,1,36.42,1068.0,2052.0,4
2,9.05,0,0,0.0,0.0,1169.0,5
1,56.72,1,0,0.0,0.0,1430.0,9
1,0.0,0,0,0.0,0.0,1977.0,4
1,296.4,2,1,61.0,4996.0,797.3,5
8,0.0,7,0,0.0,3147.0,4343.0,5
0,196.0,0,1,5.48,881.8,1183.0,6
0,0.0,0,0,0.0,0.0,0.07,0
0,0.0,0,0,0.0,0.0,83.68,1
0,0.0,0,0,0.0,0.0,12.66,1
0,22.49,0,0,0.0,0.0,80.29,1
5,52.92,1,0,0.0,332.2,2210.0,6
0,0.0,0,0,0.0,0.0,320.6,4
0,285.1,0,2,21.42,0.0,269.2,2
0,0.0,0,0,0.0,0.0,160.4,3
2,213.0,1,1,4.44,0.0,653.3,4
0,0.0,0,0,0.0,0.0,0.0,0
3,372.7,0,1,23.55,0.0,2218.0,4
0,30.1,0,0,0.0,0.0,1810.0,4
1,272.0,1,1,14.38,0.0,150.6,5
0,0.0,0,0,0.0,0.0,96.77,2
3,0.0,1,0,0.0,0.0,1164.0,1
0,0.0,0,0,0.0,0.0,55.42,2
7,284.5,1,1,25.6,0.0,1137.0,5
1,200.0,0,1,8.87,673.7,1181.0,5
0,0.0,0,0,0.0,0.0,0.0,4
3,8.31,2,0,0.0,1180.0,1007.0,6
0,0.0,0,0,0.0,0.0,157.8,1
1,143.0,4,1,163.0,0.0,2445.0,5
2,193.4,0,1,14.04,0.0,1149.0,5
0,100.0,0,1,6.04,0.0,166.8,2
0,23.64,0,0,0.0,0.0,143.1,2
5,401.6,3,1,71.13,3967.0,1483.0,5
2,162.2,1,1,27.5,806.7,491.2,6
0,0.0,0,0,0.0,0.0,775.0,7
0,49.0,0,0,0.0,0.0,94.55,1
0,100.0,0,1,2.62,0.0,43.42,2
0,0.0,0,0,0.0,0.0,89.05,1
4,380.0,8,1,260.6,0.0,1941.0,8
0,0.0,0,0,0.0,0.0,150.1,2
0,104.2,0,1,6.31,1349.0,827.6,4
1,215.7,0,1,11.16,0.0,662.0,6
0,0.0,0,0,0.0,0.0,0.13,0
0,37.29,0,0,0.0,0.0,181.3,3
0,233.4,0,1,30.09,0.0,2243.0,3
4,122.2,9,1,23.73,713.0,3081.0,5
0,20.08,0,0,0.0,0.0,673.1,3
2,200.0,1,1,12.4,2286.0,1043.0,4
0,25.74,0,0,0.0,0.0,80.29,1
0,0.0,0,0,0.0,0.0,37.95,1
0,90.09,0,0,0.0,0.0,36.5,3
0,0.0,0,0,0.0,0.0,15.34,1
0,0.0,0,0,0.0,517.3,924.7,6
3,204.8,2,1,0.0,1500.0,1982.0,5
4,77.55,1,0,0.0,0.0,2522.0,3
4,100.0,7,1,2.32,829.5,3117.0,15
0,100.0,0,1,8.5,1635.0,562.5,5
1,520.7,4,2,34.08,0.0,888.2,9
0,0.0,0,0,0.0,0.0,29.74,1
0,58.79,0,0,0.0,0.0,0.0,2
1,161.1,1,1,82.2,5655.0,1378.0,5
0,278.1,0,2,7.55,0.0,611.7,5
0,0.0,0,0,0.0,0.0,152.0,2
0,0.0,0,0,0.0,422.1,2605.0,4
0,95.92,0,0,0.0,1373.0,897.3,3
2,281.1,5,1,56.48,0.0,1789.0,4
0,0.0,0,0,0.0,0.0,20.47,1
0,400.0,0,3,7.54,442.4,197.1,3
1,0.0,2,0,0.0,0.01,1165.0,6
2,140.6,0,1,5.12,0.0,2627.0,7
0,0.0,0,0,0.0,2400.0,1110.0,4
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,241.6,1
0,0.0,0,0,0.0,0.0,46.53,1
1,39.78,0,0,0.0,0.0,159.1,2
2,100.0,4,1,5.9,3582.0,3080.0,6
0,0.0,0,0,0.0,0.0,64.92,2
4,195.8,1,1,61.89,0.0,2853.0,7
0,0.0,0,0,0.0,0.0,1.16,0
4,100.0,1,1,25.18,0.0,1612.0,3
1,151.6,0,1,6.54,4720.0,1140.0,7
0,100.0,0,1,3.47,0.0,1700.0,5
6,234.7,12,1,110.4,0.0,3625.0,6
0,200.0,0,1,18.92,0.0,163.6,2
0,0.0,0,0,0.0,0.0,1232.0,4
0,144.5,0,1,193.1,1705.0,2906.0,5
3,100.0,5,1,12.34,0.0,334.2,5
3,161.8,0,1,33.25,0.0,3216.0,4
1,15.18,3,0,0.0,4418.0,1864.0,4
0,884.5,0,0,0.0,0.0,0.0,4
4,164.3,6,1,20.71,0.0,1860.0,4
1,476.5,1,1,51.13,0.0,1359.0,3
0,0.0,0,0,0.0,0.0,23.58,2
1,298.0,1,1,29.97,0.0,700.5,5
7,173.0,4,1,95.83,1543.0,2379.0,2
0,0.0,0,0,0.0,0.0,827.3,1
0,28.08,0,0,0.0,0.0,3792.0,4
2,0.0,1,0,0.0,3023.0,1225.0,4
0,0.0,0,0,0.0,0.0,160.5,3
2,180.8,2,0,0.0,0.0,1288.0,4
0,0.0,0,0,0.0,0.0,14.13,1
0,100.0,0,1,2.71,0.0,222.0,2
0,0.0,0,0,0.0,0.0,467.8,4
1,90.19,0,0,0.0,0.0,52.25,2
0,0.0,0,0,0.0,374.6,849.8,10
0,63.52,0,0,0.0,0.0,72.03,2
0,0.0,0,0,0.0,0.0,446.8,2
2,27.3,0,0,0.0,1951.0,1264.0,4
3,206.4,17,1,55.2,0.0,1915.0,3
0,0.0,0,0,0.0,0.0,133.3,1
0,0.0,0,0,0.0,0.0,187.8,3
0,23.76,0,0,0.0,0.0,10.33,0
0,0.0,1,0,0.0,0.0,1417.0,1
0,0.0,0,0,0.0,1230.0,2465.0,5
0,121.8,0,0,0.0,0.0,0.0,4
5,1135.0,0,1,283.9,0.0,2062.0,3
0,0.0,0,0,0.0,0.0,362.0,5
